PlanetID,SystemID,Planet Name,Planet Type
40086392,30001354,ZD4-G9 V,Oceanic
40086396,30001354,ZD4-G9 VI,Storm
40086402,30001354,ZD4-G9 VII,Temperate
40086407,30001354,ZD4-G9 VIII,Lava
40086410,30001354,ZD4-G9 IX,Storm
40086415,30001355,C2-DDA I,Barren
40086416,30001355,C2-DDA II,Lava
40086418,30001355,C2-DDA III,Storm
40086421,30001355,C2-DDA IV,Temperate
40086424,30001355,C2-DDA V,Barren
40086426,30001355,C2-DDA VI,Temperate
40086430,30001355,C2-DDA VII,Lava
40086432,30001355,C2-DDA VIII,Gas
40086437,30001355,C2-DDA IX,Gas
40158403,30002492,N-HK93 I,Barren
40158405,30002492,N-HK93 II,Lava
40158407,30002492,N-HK93 III,Barren
40158409,30002492,N-HK93 IV,Lava
40158411,30002492,N-HK93 V,Gas
40158424,30002492,N-HK93 VI,Gas
40158453,30002492,N-HK93 VII,Gas
40158480,30002492,N-HK93 VIII,Ice
40159233,30002504,UG-UWZ I,Barren
40159234,30002504,UG-UWZ II,Barren
40159236,30002504,UG-UWZ III,Barren
40159238,30002504,UG-UWZ IV,Storm
40159241,30002504,UG-UWZ V,Storm
40159245,30002504,UG-UWZ VI,Barren
40159248,30002504,UG-UWZ VII,Gas
40183846,30002898,FMB-JP I,Temperate
40183848,30002898,FMB-JP II,Barren
40183850,30002898,FMB-JP III,Lava
40183851,30002898,FMB-JP IV,Temperate
40183854,30002898,FMB-JP V,Oceanic
40183856,30002898,FMB-JP VI,Barren
40183860,30002898,FMB-JP VII,Storm
40183863,30002898,FMB-JP VIII,Barren
40184286,30002905,2R-CRW I,Lava
40184288,30002905,2R-CRW II,Barren
40184290,30002905,2R-CRW III,Barren
40184291,30002905,2R-CRW IV,Oceanic
40184293,30002905,2R-CRW V,Temperate
40184296,30002905,2R-CRW VI,Gas
40184318,30002905,2R-CRW VII,Storm
40184322,30002905,2R-CRW VIII,Gas
40184342,30002905,2R-CRW IX,Temperate
40184345,30002905,2R-CRW X,Gas
40184383,30002905,2R-CRW XI,Gas
40185893,30002930,8S28-3 I,Lava
40185895,30002930,8S28-3 II,Storm
40185903,30002930,8S28-3 III,Barren
40185906,30002930,8S28-3 IV,Gas
40185931,30002930,8S28-3 V,Gas
40185946,30002930,8S28-3 VI,Gas
40185978,30002930,8S28-3 VII,Ice
40210350,30003317,I0AB-R I,Plasma
40210352,30003317,I0AB-R II,Lava
40210353,30003317,I0AB-R III,Oceanic
40210355,30003317,I0AB-R IV,Lava
40210357,30003317,I0AB-R V,Barren
40210360,30003317,I0AB-R VI,Temperate
40210363,30003317,I0AB-R VII,Temperate
40210367,30003317,I0AB-R VIII,Storm
40210370,30003318,MXYS-8 I,Lava
40210372,30003318,MXYS-8 II,Barren
40210373,30003318,MXYS-8 III,Temperate
40210376,30003318,MXYS-8 IV,Gas
40210381,30003318,MXYS-8 V,Oceanic
40210385,30003318,MXYS-8 VI,Temperate
40210388,30003318,MXYS-8 VII,Temperate
40210391,30003318,MXYS-8 VIII,Barren
40210395,30003318,MXYS-8 IX,Gas
40212702,30003354,51-5XG I,Lava
40212703,30003354,51-5XG II,Barren
40212704,30003354,51-5XG III,Barren
40212706,30003354,51-5XG IV,Barren
40212708,30003354,51-5XG V,Temperate
40212710,30003354,51-5XG VI,Lava
40212712,30003354,51-5XG VII,Gas
40212716,30003354,51-5XG VIII,Gas
40212741,30003354,51-5XG IX,Barren
40213335,30003363,CIS-7X I,Barren
40213337,30003363,CIS-7X II,Barren
40213339,30003363,CIS-7X III,Temperate
40213341,30003363,CIS-7X IV,Barren
40213343,30003363,CIS-7X V,Storm
40213346,30003363,CIS-7X VI,Gas
40213350,30003363,CIS-7X VII,Gas
40213355,30003363,CIS-7X VIII,Gas
40213375,30003363,CIS-7X IX,Gas
40213406,30003363,CIS-7X X,Barren
40213411,30003364,DCHR-L I,Lava
40213413,30003364,DCHR-L II,Lava
40213414,30003364,DCHR-L III,Lava
40213415,30003364,DCHR-L IV,Temperate
40213417,30003364,DCHR-L V,Storm
40213421,30003364,DCHR-L VI,Oceanic
40213423,30003364,DCHR-L VII,Storm
40213426,30003364,DCHR-L VIII,Gas
40213446,30003364,DCHR-L IX,Gas
40213463,30003364,DCHR-L X,Storm
40213467,30003364,DCHR-L XI,Ice
40213471,30003365,EU0I-T I,Barren
40213472,30003365,EU0I-T II,Barren
40213473,30003365,EU0I-T III,Barren
40213476,30003365,EU0I-T IV,Plasma
40213478,30003365,EU0I-T V,Barren
40213481,30003365,EU0I-T VI,Oceanic
40213482,30003365,EU0I-T VII,Barren
40213485,30003365,EU0I-T VIII,Oceanic
40213488,30003365,EU0I-T IX,Gas
40213493,30003365,EU0I-T X,Gas
40213499,30003365,EU0I-T XI,Temperate
40213502,30003365,EU0I-T XII,Gas
40213508,30003366,4-JWWQ I,Storm
40213510,30003366,4-JWWQ II,Barren
40213512,30003366,4-JWWQ III,Oceanic
40213515,30003366,4-JWWQ IV,Gas
40213533,30003366,4-JWWQ V,Ice
40213539,30003366,4-JWWQ VI,Oceanic
40213603,30003368,S-U8A4 I,Barren
40213605,30003368,S-U8A4 II,Barren
40213606,30003368,S-U8A4 III,Barren
40213607,30003368,S-U8A4 IV,Lava
40213610,30003368,S-U8A4 V,Storm
40213612,30003368,S-U8A4 VI,Gas
40213627,30003368,S-U8A4 VII,Gas
40213655,30003368,S-U8A4 VIII,Gas
40213663,30003368,S-U8A4 IX,Oceanic
40213667,30003368,S-U8A4 X,Barren
40213672,30003368,S-U8A4 XI,Barren
40226681,30003571,Anckee I,Lava
40226682,30003571,Anckee II,Temperate
40226684,30003571,Anckee III,Temperate
40226687,30003571,Anckee IV,Gas
40226710,30003571,Anckee V,Gas
40226738,30003571,Anckee VI,Gas
40227021,30003576,Maire I,Lava
40227023,30003576,Maire II,Barren
40227024,30003576,Maire III,Barren
40227026,30003576,Maire IV,Gas
40227032,30003576,Maire V,Gas
40227051,30003576,Maire VI,Gas
40227078,30003576,Maire VII,Ice
40227172,30003579,Larryn I,Lava
40227173,30003579,Larryn II,Barren
40227176,30003579,Larryn III,Plasma
40227178,30003579,Larryn IV,Temperate
40227180,30003579,Larryn V,Temperate
40227183,30003579,Larryn VI,Lava
40227185,30003579,Larryn VII,Gas
40227192,30003579,Larryn VIII,Temperate
40227195,30003579,Larryn IX,Gas
40227878,30003590,Arasare I,Barren
40227879,30003590,Arasare II,Barren
40227880,30003590,Arasare III,Temperate
40227882,30003590,Arasare IV,Barren
40227885,30003590,Arasare V,Gas
40227894,30003590,Arasare VI,Oceanic
40227898,30003590,Arasare VII,Temperate
40228414,30003598,Ogaria I,Barren
40228415,30003598,Ogaria II,Temperate
40228417,30003598,Ogaria III,Gas
40228425,30003598,Ogaria IV,Gas
40228430,30003598,Ogaria V,Gas
40228438,30003598,Ogaria VI,Temperate
40228502,30003600,Agaullores I,Barren
40228503,30003600,Agaullores II,Barren
40228504,30003600,Agaullores III,Gas
40228516,30003600,Agaullores IV,Gas
40228526,30003600,Agaullores V,Gas
40228551,30003600,Agaullores VI,Gas
40228575,30003601,Babirmoult I,Barren
40228576,30003601,Babirmoult II,Barren
40228578,30003601,Babirmoult III,Storm
40228580,30003601,Babirmoult IV,Oceanic
40228581,30003601,Babirmoult V,Oceanic
40228584,30003601,Babirmoult VI,Gas
40228606,30003601,Babirmoult VII,Gas
40228642,30003601,Babirmoult VIII,Gas
40228649,30003601,Babirmoult IX,Ice
40228662,30003601,Babirmoult X,Ice
40229671,30003619,ZJ-QOO I,Barren
40229673,30003619,ZJ-QOO II,Lava
40229675,30003619,ZJ-QOO III,Temperate
40229678,30003619,ZJ-QOO IV,Gas
40229989,30003627,NV-3KA I,Barren
40229990,30003627,NV-3KA II,Barren
40229992,30003627,NV-3KA III,Storm
40229994,30003627,NV-3KA IV,Plasma
40229996,30003627,NV-3KA V,Gas
40230000,30003627,NV-3KA VI,Oceanic
40230001,30003627,NV-3KA VII,Gas
40230009,30003627,NV-3KA VIII,Temperate
40230013,30003627,NV-3KA IX,Gas
40230037,30003627,NV-3KA X,Storm
40230041,30003628,S-1LIO I,Barren
40230043,30003628,S-1LIO II,Gas
40230245,30003632,30-D5G I,Barren
40230246,30003632,30-D5G II,Barren
40230247,30003632,30-D5G III,Temperate
40230250,30003632,30-D5G IV,Storm
40230253,30003632,30-D5G V,Storm
40230256,30003632,30-D5G VI,Storm
40230260,30003632,30-D5G VII,Gas
40230276,30003632,30-D5G VIII,Gas
40230284,30003633,HB-FSO I,Lava
40230285,30003633,HB-FSO II,Plasma
40230287,30003633,HB-FSO III,Lava
40230290,30003633,HB-FSO IV,Gas
40230295,30003633,HB-FSO V,Gas
40230326,30003633,HB-FSO VI,Barren
40230331,30003633,HB-FSO VII,Storm
40230335,30003633,HB-FSO VIII,Barren
40230341,30003633,HB-FSO IX,Barren
40230414,30003635,KW-1MV I,Barren
40230416,30003635,KW-1MV II,Barren
40230418,30003635,KW-1MV III,Temperate
40230420,30003635,KW-1MV IV,Gas
40230426,30003635,KW-1MV V,Plasma
40230428,30003635,KW-1MV VI,Barren
40230433,30003635,KW-1MV VII,Gas
40230456,30003635,KW-1MV VIII,Gas
40230463,30003635,KW-1MV IX,Ice
40230481,30003636,G06-8Y I,Lava
40230483,30003636,G06-8Y II,Barren
40230484,30003636,G06-8Y III,Lava
40230486,30003636,G06-8Y IV,Storm
40230488,30003636,G06-8Y V,Temperate
40230490,30003636,G06-8Y VI,Lava
40230494,30003636,G06-8Y VII,Barren
40230496,30003636,G06-8Y VIII,Gas
40230519,30003636,G06-8Y IX,Ice
40230547,30003636,G06-8Y X,Gas
40230993,30003644,DCJ-ZT I,Barren
40230994,30003644,DCJ-ZT II,Barren
40230996,30003644,DCJ-ZT III,Temperate
40230999,30003644,DCJ-ZT IV,Temperate
40231001,30003644,DCJ-ZT V,Gas
40231015,30003644,DCJ-ZT VI,Gas
40231033,30003644,DCJ-ZT VII,Gas
40231062,30003644,DCJ-ZT VIII,Ice
40233336,30003684,L-SCBU I,Lava
40233338,30003684,L-SCBU II,Plasma
40233339,30003684,L-SCBU III,Storm
40233341,30003684,L-SCBU IV,Temperate
40233344,30003684,L-SCBU V,Gas
40233347,30003684,L-SCBU VI,Gas
40233358,30003684,L-SCBU VII,Gas
40233379,30003684,L-SCBU VIII,Gas
40233387,30003684,L-SCBU IX,Ice
40234229,30003698,GME-PQ I,Barren
40234231,30003698,GME-PQ II,Temperate
40234233,30003698,GME-PQ III,Gas
40234246,30003698,GME-PQ IV,Temperate
40234249,30003698,GME-PQ V,Gas
40234252,30003698,GME-PQ VI,Gas
40234257,30003698,GME-PQ VII,Gas
40234264,30003698,GME-PQ VIII,Oceanic
40234268,30003698,GME-PQ IX,Oceanic
40234984,30003710,FSW-3C I,Barren
40234986,30003710,FSW-3C II,Barren
40234988,30003710,FSW-3C III,Lava
40234990,30003710,FSW-3C IV,Temperate
40234993,30003710,FSW-3C V,Gas
40234999,30003710,FSW-3C VI,Gas
40235008,30003710,FSW-3C VII,Gas
40235021,30003710,FSW-3C VIII,Gas
40235026,30003710,FSW-3C IX,Gas
40235049,30003710,FSW-3C X,Gas
40235067,30003710,FSW-3C XI,Gas
40235080,30003711,FX-7EM I,Barren
40235081,30003711,FX-7EM II,Barren
40235082,30003711,FX-7EM III,Barren
40235084,30003711,FX-7EM IV,Barren
40235085,30003711,FX-7EM V,Gas
40235090,30003711,FX-7EM VI,Barren
40235091,30003711,FX-7EM VII,Gas
40235114,30003711,FX-7EM VIII,Gas
40235338,30003715,T-RPFU I,Barren
40235339,30003715,T-RPFU II,Barren
40235340,30003715,T-RPFU III,Lava
40235342,30003715,T-RPFU IV,Storm
40235346,30003715,T-RPFU V,Gas
40235353,30003715,T-RPFU VI,Barren
40235356,30003715,T-RPFU VII,Gas
40235367,30003715,T-RPFU VIII,Ice
40236988,30003741,S9X-AX I,Lava
40236989,30003741,S9X-AX II,Barren
40236990,30003741,S9X-AX III,Barren
40236992,30003741,S9X-AX IV,Oceanic
40236994,30003741,S9X-AX V,Gas
40237022,30003741,S9X-AX VI,Gas
40237048,30003741,S9X-AX VII,Ice
40237087,30003741,S9X-AX VIII,Storm
40237092,30003741,S9X-AX IX,Barren
40238016,30003757,BK4-YC I,Barren
40238017,30003757,BK4-YC II,Barren
40238019,30003757,BK4-YC III,Barren
40238021,30003757,BK4-YC IV,Storm
40238024,30003757,BK4-YC V,Gas
40238054,30003757,BK4-YC VI,Gas
40238059,30003757,BK4-YC VII,Gas
40238071,30003757,BK4-YC VIII,Gas
40239232,30003775,H9-J8N I,Lava
40239233,30003775,H9-J8N II,Barren
40239235,30003775,H9-J8N III,Lava
40239236,30003775,H9-J8N IV,Barren
40239238,30003775,H9-J8N V,Lava
40239240,30003775,H9-J8N VI,Gas
40239250,30003775,H9-J8N VII,Storm
40239255,30003775,H9-J8N VIII,Storm
40239660,30003782,0B-HLZ I,Lava
40239661,30003782,0B-HLZ II,Barren
40239662,30003782,0B-HLZ III,Storm
40239664,30003782,0B-HLZ IV,Barren
40239666,30003782,0B-HLZ V,Barren
40239668,30003782,0B-HLZ VI,Lava
40239670,30003782,0B-HLZ VII,Barren
40239673,30003782,0B-HLZ VIII,Gas
40239699,30003782,0B-HLZ IX,Gas
40239722,30003782,0B-HLZ X,Barren
40239727,30003783,Z-RFE3 I,Barren
40239728,30003783,Z-RFE3 II,Barren
40239730,30003783,Z-RFE3 III,Temperate
40239732,30003783,Z-RFE3 IV,Storm
40239735,30003783,Z-RFE3 V,Gas
40239754,30003783,Z-RFE3 VI,Gas
40239761,30003783,Z-RFE3 VII,Gas
40239793,30003783,Z-RFE3 VIII,Oceanic
40246848,30003902,Hemouner I,Barren
40246849,30003902,Hemouner II,Barren
40246851,30003902,Hemouner III,Storm
40246853,30003902,Hemouner IV,Oceanic
40246856,30003902,Hemouner V,Gas
40246875,30003902,Hemouner VI,Gas
40246899,30003902,Hemouner VII,Gas
40246923,30003902,Hemouner VIII,Ice
40248503,30003926,Kuhri I,Lava
40248505,30003926,Kuhri II,Barren
40248507,30003926,Kuhri III,Gas
40248523,30003926,Kuhri IV,Gas
40248527,30003926,Kuhri V,Gas
40248531,30003926,Kuhri VI,Gas
40248546,30003926,Kuhri VII,Gas
40248571,30003927,Zahefeus I,Lava
40248572,30003927,Zahefeus II,Barren
40248575,30003927,Zahefeus III,Storm
40248578,30003927,Zahefeus IV,Storm
40248579,30003927,Zahefeus V,Storm
40248582,30003927,Zahefeus VI,Barren
40248585,30003927,Zahefeus VII,Barren
40248589,30003927,Zahefeus VIII,Storm
40248592,30003927,Zahefeus IX,Oceanic
40248909,30003933,Ibani I,Barren
40248911,30003933,Ibani II,Oceanic
40248914,30003933,Ibani III,Gas
40248932,30003933,Ibani IV,Gas
40248952,30003933,Ibani V,Gas
40248971,30003933,Ibani VI,Ice
40248997,30003933,Ibani VII,Barren
40248999,30003933,Ibani VIII,Barren
40249005,30003934,Cabeki I,Lava
40249007,30003934,Cabeki II,Gas
40249018,30003934,Cabeki III,Temperate
40249021,30003934,Cabeki IV,Temperate
40249023,30003934,Cabeki V,Gas
40249049,30003934,Cabeki VI,Gas
40249084,30003934,Cabeki VII,Oceanic
40249088,30003934,Cabeki VIII,Ice
40249092,30003935,Irmalin I,Plasma
40249094,30003935,Irmalin II,Lava
40249096,30003935,Irmalin III,Temperate
40249098,30003935,Irmalin IV,Oceanic
40249101,30003935,Irmalin V,Temperate
40249103,30003935,Irmalin VI,Gas
40249109,30003935,Irmalin VII,Storm
40249114,30003935,Irmalin VIII,Gas
40249131,30003935,Irmalin IX,Gas
40249138,30003935,Irmalin X,Barren
40249531,30003943,T8H-66 I,Barren
40249533,30003943,T8H-66 II,Barren
40249534,30003943,T8H-66 III,Gas
40249543,30003943,T8H-66 IV,Storm
40249546,30003943,T8H-66 V,Gas
40249568,30003943,T8H-66 VI,Ice
40249595,30003943,T8H-66 VII,Ice
40249600,30003944,A3-LOG I,Barren
40249601,30003944,A3-LOG II,Barren
40249602,30003944,A3-LOG III,Barren
40249605,30003944,A3-LOG IV,Barren
40249606,30003944,A3-LOG V,Barren
40249609,30003944,A3-LOG VI,Gas
40249613,30003944,A3-LOG VII,Gas
40249630,30003944,A3-LOG VIII,Gas
40249678,30003946,O3L-95 I,Barren
40249680,30003946,O3L-95 II,Lava
40249682,30003946,O3L-95 III,Temperate
40249684,30003946,O3L-95 IV,Barren
40249686,30003946,O3L-95 V,Storm
40249690,30003946,O3L-95 VI,Barren
40249694,30003946,O3L-95 VII,Lava
40249697,30003946,O3L-95 VIII,Gas
40249717,30003946,O3L-95 IX,Gas
40249721,30003946,O3L-95 X,Gas
40249760,30003946,O3L-95 XI,Ice
40250310,30003956,60M-TG I,Lava
40250311,30003956,60M-TG II,Barren
40250313,30003956,60M-TG III,Lava
40250316,30003956,60M-TG IV,Plasma
40250318,30003956,60M-TG V,Lava
40250321,30003956,60M-TG VI,Lava
40250322,30003956,60M-TG VII,Barren
40250326,30003956,60M-TG VIII,Gas
40250340,30003956,60M-TG IX,Gas
40250362,30003956,60M-TG X,Gas
40250392,30003956,60M-TG XI,Barren
40250396,30003956,60M-TG XII,Barren
40250551,30003959,VT-G2P I,Barren
40250552,30003959,VT-G2P II,Lava
40250555,30003959,VT-G2P III,Barren
40250557,30003959,VT-G2P IV,Barren
40250558,30003959,VT-G2P V,Barren
40250560,30003959,VT-G2P VI,Gas
40250565,30003959,VT-G2P VII,Gas
40250570,30003959,VT-G2P VIII,Gas
40250597,30003960,YOP-0T I,Barren
40250598,30003960,YOP-0T II,Lava
40250600,30003960,YOP-0T III,Temperate
40250603,30003960,YOP-0T IV,Barren
40250606,30003960,YOP-0T V,Gas
40250624,30003960,YOP-0T VI,Gas
40250649,30003960,YOP-0T VII,Barren
40250653,30003960,YOP-0T VIII,Ice
40250667,30003960,YOP-0T IX,Oceanic
40252919,30003995,C-7SBM I,Barren
40252920,30003995,C-7SBM II,Lava
40252922,30003995,C-7SBM III,Barren
40252924,30003995,C-7SBM IV,Gas
40252929,30003995,C-7SBM V,Gas
40252951,30003995,C-7SBM VI,Gas
40254554,30004021,LS-V29 I,Lava
40254556,30004021,LS-V29 II,Temperate
40254559,30004021,LS-V29 III,Gas
40254580,30004021,LS-V29 IV,Gas
40254602,30004021,LS-V29 V,Ice
40254792,30004024,U-HYZN I,Barren
40254793,30004024,U-HYZN II,Lava
40254795,30004024,U-HYZN III,Barren
40254796,30004024,U-HYZN IV,Lava
40254797,30004024,U-HYZN V,Temperate
40254799,30004024,U-HYZN VI,Gas
40254823,30004024,U-HYZN VII,Lava
40254826,30004024,U-HYZN VIII,Oceanic
40254831,30004024,U-HYZN IX,Storm
40254834,30004024,U-HYZN X,Storm
40254840,30004024,U-HYZN XI,Barren
40268310,30004236,Yehaba I,Barren
40268311,30004236,Yehaba II,Lava
40268312,30004236,Yehaba III,Barren
40268315,30004236,Yehaba IV,Barren
40268317,30004236,Yehaba V,Lava
40268320,30004236,Yehaba VI,Storm
40268322,30004236,Yehaba VII,Barren
40268325,30004236,Yehaba VIII,Temperate
40268327,30004236,Yehaba IX,Barren
40268330,30004236,Yehaba X,Gas
40268336,30004236,Yehaba XI,Storm
40268340,30004236,Yehaba XII,Gas
40268349,30004237,Kenahehab I,Lava
40268351,30004237,Kenahehab II,Barren
40268352,30004237,Kenahehab III,Plasma
40268353,30004237,Kenahehab IV,Storm
40268355,30004237,Kenahehab V,Barren
40268357,30004237,Kenahehab VI,Gas
40268376,30004237,Kenahehab VII,Gas
40268397,30004237,Kenahehab VIII,Gas
40268423,30004237,Kenahehab IX,Gas
40269012,30004248,Haimeh I,Lava
40269013,30004248,Haimeh II,Barren
40269014,30004248,Haimeh III,Barren
40269016,30004248,Haimeh IV,Oceanic
40269018,30004248,Haimeh V,Barren
40269019,30004248,Haimeh VI,Temperate
40269022,30004248,Haimeh VII,Barren
40269023,30004248,Haimeh VIII,Temperate
40269027,30004248,Haimeh IX,Gas
40269417,30004255,Parouz I,Barren
40269418,30004255,Parouz II,Barren
40269420,30004255,Parouz III,Gas
40269423,30004255,Parouz IV,Oceanic
40269425,30004255,Parouz V,Barren
40269427,30004255,Parouz VI,Gas
40269436,30004255,Parouz VII,Gas
40269456,30004255,Parouz VIII,Temperate
40269459,30004255,Parouz IX,Gas
40269487,30004255,Parouz X,Ice
40269497,30004255,Parouz XI,Barren
40269499,30004256,Edilkam I,Barren
40269501,30004256,Edilkam II,Temperate
40269505,30004256,Edilkam III,Barren
40269507,30004256,Edilkam IV,Gas
40269522,30004256,Edilkam V,Gas
40269549,30004256,Edilkam VI,Gas
40269574,30004256,Edilkam VII,Gas
40269606,30004256,Edilkam VIII,Barren
40269611,30004257,Hakatiz I,Barren
40269612,30004257,Hakatiz II,Barren
40269613,30004257,Hakatiz III,Lava
40269614,30004257,Hakatiz IV,Barren
40269615,30004257,Hakatiz V,Barren
40269617,30004257,Hakatiz VI,Gas
40269622,30004257,Hakatiz VII,Gas
40269640,30004257,Hakatiz VIII,Gas
40269661,30004257,Hakatiz IX,Oceanic
40269662,30004257,Hakatiz X,Oceanic
40270176,30004266,Gesh I,Lava
40270178,30004266,Gesh II,Barren
40270180,30004266,Gesh III,Gas
40270188,30004266,Gesh IV,Barren
40270190,30004266,Gesh V,Gas
40270214,30004266,Gesh VI,Oceanic
40270217,30004266,Gesh VII,Gas
40270248,30004266,Gesh VIII,Gas
40270277,30004266,Gesh IX,Ice
40270440,30004269,Rashagh I,Barren
40270442,30004269,Rashagh II,Oceanic
40270445,30004269,Rashagh III,Storm
40270448,30004269,Rashagh IV,Temperate
40270451,30004269,Rashagh V,Temperate
40270456,30004269,Rashagh VI,Temperate
40270458,30004270,Sazilid I,Barren
40270459,30004270,Sazilid II,Temperate
40270461,30004270,Sazilid III,Gas
40270484,30004270,Sazilid IV,Storm
40270487,30004270,Sazilid V,Gas
40270508,30004270,Sazilid VI,Ice
40270636,30004273,Soliara I,Barren
40270638,30004273,Soliara II,Storm
40270640,30004273,Soliara III,Temperate
40270644,30004273,Soliara IV,Gas
40270649,30004273,Soliara V,Barren
40270650,30004273,Soliara VI,Temperate
40270653,30004273,Soliara VII,Gas
40270669,30004273,Soliara VIII,Gas
40270694,30004273,Soliara IX,Ice
40270723,30004273,Soliara X,Barren
40273028,30004311,DCI7-7 I,Barren
40273030,30004311,DCI7-7 II,Barren
40273033,30004311,DCI7-7 III,Oceanic
40273037,30004311,DCI7-7 IV,Gas
40273056,30004311,DCI7-7 V,Gas
40273083,30004311,DCI7-7 VI,Ice
40273282,30004315,VL3I-M I,Barren
40273283,30004315,VL3I-M II,Temperate
40273285,30004315,VL3I-M III,Lava
40273287,30004315,VL3I-M IV,Barren
40273288,30004315,VL3I-M V,Temperate
40273290,30004315,VL3I-M VI,Gas
40273295,30004315,VL3I-M VII,Gas
40273315,30004315,VL3I-M VIII,Lava
40274453,30004334,OJ-A8M I,Barren
40274455,30004334,OJ-A8M II,Lava
40274457,30004334,OJ-A8M III,Barren
40274459,30004334,OJ-A8M IV,Barren
40274460,30004334,OJ-A8M V,Barren
40274465,30004334,OJ-A8M VI,Gas
40274475,30004334,OJ-A8M VII,Gas
40285459,30004513,J1H-R4 I,Lava
40285460,30004513,J1H-R4 II,Barren
40285461,30004513,J1H-R4 III,Barren
40285463,30004513,J1H-R4 IV,Barren
40285465,30004513,J1H-R4 V,Storm
40285467,30004513,J1H-R4 VI,Barren
40285470,30004513,J1H-R4 VII,Barren
40285472,30004513,J1H-R4 VIII,Gas
40285490,30004513,J1H-R4 IX,Gas
40285519,30004513,J1H-R4 X,Ice
40285667,30004516,RTX0-S I,Plasma
40285668,30004516,RTX0-S II,Barren
40285669,30004516,RTX0-S III,Lava
40285672,30004516,RTX0-S IV,Barren
40285673,30004516,RTX0-S V,Barren
40285676,30004516,RTX0-S VI,Temperate
40285679,30004516,RTX0-S VII,Barren
40285682,30004516,RTX0-S VIII,Storm
40285689,30004516,RTX0-S IX,Barren
40285690,30004516,RTX0-S X,Gas
40285696,30004516,RTX0-S XI,Storm
40285700,30004517,33FN-P I,Barren
40285702,30004517,33FN-P II,Barren
40285704,30004517,33FN-P III,Gas
40285719,30004517,33FN-P IV,Gas
40285739,30004517,33FN-P V,Ice
40285774,30004517,33FN-P VI,Barren
40285834,30004519,MT-2VJ I,Barren
40285835,30004519,MT-2VJ II,Plasma
40285836,30004519,MT-2VJ III,Barren
40285838,30004519,MT-2VJ IV,Barren
40285840,30004519,MT-2VJ V,Lava
40285843,30004519,MT-2VJ VI,Temperate
40285847,30004519,MT-2VJ VII,Temperate
40285850,30004519,MT-2VJ VIII,Storm
40285853,30004519,MT-2VJ IX,Gas
40285865,30004520,3HQC-6 II,Storm
40285868,30004520,3HQC-6 III,Storm
40285870,30004520,3HQC-6 IV,Gas
40285892,30004520,3HQC-6 V,Barren
40285895,30004520,3HQC-6 VI,Gas
40285920,30004520,3HQC-6 VII,Storm
40285923,30004520,3HQC-6 VIII,Barren
40286956,30004538,W2F-ZH I,Barren
40286958,30004538,W2F-ZH II,Barren
40286959,30004538,W2F-ZH III,Temperate
40286961,30004538,W2F-ZH IV,Temperate
40286963,30004538,W2F-ZH V,Storm
40286966,30004538,W2F-ZH VI,Temperate
40286970,30004538,W2F-ZH VII,Gas
40286993,30004538,W2F-ZH VIII,Gas
40287024,30004538,W2F-ZH IX,Ice
40287034,30004538,W2F-ZH X,Barren
40288303,30004559,PNQY-Y I,Plasma
40288305,30004559,PNQY-Y II,Barren
40288308,30004559,PNQY-Y III,Temperate
40288310,30004559,PNQY-Y IV,Storm
40288313,30004559,PNQY-Y V,Barren
40288316,30004559,PNQY-Y VI,Gas
40288322,30004559,PNQY-Y VII,Gas
40288336,30004559,PNQY-Y VIII,Temperate
40288774,30004567,E-BWUU I,Lava
40288777,30004567,E-BWUU II,Lava
40288779,30004567,E-BWUU III,Barren
40288780,30004567,E-BWUU IV,Oceanic
40288784,30004567,E-BWUU V,Oceanic
40288787,30004567,E-BWUU VI,Gas
40288808,30004567,E-BWUU VII,Gas
40288829,30004567,E-BWUU VIII,Gas
40288857,30004567,E-BWUU IX,Gas
40288862,30004567,E-BWUU X,Oceanic
40288865,30004567,E-BWUU XI,Barren
40289142,30004573,5-D82P I,Barren
40289143,30004573,5-D82P II,Barren
40289145,30004573,5-D82P III,Barren
40289147,30004573,5-D82P IV,Storm
40289150,30004573,5-D82P V,Storm
40289153,30004573,5-D82P VI,Gas
40289176,30004573,5-D82P VII,Gas
40289183,30004573,5-D82P VIII,Oceanic
40289186,30004573,5-D82P IX,Storm
40334264,30005286,New Eden I,Barren
40002725,30000042,Moh I,Lava
40002727,30000042,Moh II,Barren
40002728,30000042,Moh III,Lava
40002730,30000042,Moh IV,Oceanic
40002734,30000042,Moh V,Gas
40002746,30000042,Moh VI,Barren
40002752,30000042,Moh VII,Storm
40038560,30000616,995-3G I,Barren
40038562,30000616,995-3G II,Gas
40038577,30000616,995-3G III,Gas
40038593,30000616,995-3G IV,Gas
40038610,30000616,995-3G V,Gas
40038635,30000616,995-3G VI,Ice
40038639,30000616,995-3G VII,Barren
40038687,30000618,Q-UEN6 I,Barren
40038689,30000618,Q-UEN6 II,Storm
40038690,30000618,Q-UEN6 III,Oceanic
40038692,30000618,Q-UEN6 IV,Barren
40038694,30000618,Q-UEN6 V,Lava
40038697,30000618,Q-UEN6 VI,Lava
40038699,30000618,Q-UEN6 VII,Temperate
40038701,30000618,Q-UEN6 VIII,Gas
40038732,30000618,Q-UEN6 IX,Ice
40039527,30000630,4S0-NP I,Barren
40039528,30000630,4S0-NP II,Barren
40039530,30000630,4S0-NP III,Barren
40039531,30000630,4S0-NP IV,Barren
40039532,30000630,4S0-NP V,Plasma
